Manicina_2	SHELL	0.0004	0.0022	0.003	0.0052	0.006	0.0096	0.01	0.0084	0.0098	0.0104	0.0108	0.0142	0.0184	0.0212	0.0194	0.0176	0.0256	0.0482	0.079	0.105	0.1136	0.1218	0.089	0.0742	0.0598	0.0484	0.0338	0.024	0.0032	0.006	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meandrina brasiliensis 1150404	SHELL	0.0012	0.0044	0.0046	0.005	0.0038	0.0076	0.0076	0.008	0.0114	0.0124	0.0118	0.0132	0.0128	0.0176	0.0204	0.0276	0.048	0.061	0.0822	0.1064	0.09	0.0988	0.089	0.0678	0.0514	0.0312	0.0292	0.0292	0.0236	0.0192	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meandrina brasiliensis 1150406	SHELL	0.0014	0.002	0.0044	0.005	0.0056	0.005	0.0086	0.0086	0.0094	0.01	0.0122	0.0146	0.018	0.0224	0.0202	0.0364	0.0322	0.0372	0.049	0.0666	0.1136	0.145	0.129	0.1012	0.0616	0.0438	0.0238	0.0126	0.0004	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meandrina brasiliensis 48128	SHELL	0.0002	0.0012	0.0022	0.0066	0.0104	0.0128	0.0174	0.017	0.023	0.018	0.0166	0.014	0.0142	0.019	0.0214	0.0238	0.0222	0.022	0.0218	0.038	0.0828	0.1194	0.1382	0.124	0.0988	0.064	0.0366	0.0142	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meandrina meandrites 1150583	SHELL	0	0.0008	0.0018	0.0046	0.0052	0.003	0.0052	0.0062	0.0082	0.0122	0.011	0.0144	0.0184	0.0176	0.0236	0.0284	0.046	0.0602	0.087	0.094	0.108	0.0954	0.0994	0.087	0.0702	0.0442	0.0284	0.01	0.0092	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meandrina meandrites 74979	SHELL	0.0008	0.0022	0.0056	0.0048	0.0062	0.0106	0.0096	0.0108	0.0146	0.0224	0.0268	0.0304	0.0382	0.036	0.0508	0.0486	0.0454	0.0418	0.0444	0.0442	0.044	0.05	0.0398	0.0456	0.0498	0.0488	0.0448	0.0352	0.0402	0.0452	0.0458	0.0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meandrina meandrites 84905	SHELL	0.001	0.0042	0.0042	0.0044	0.0086	0.0084	0.0088	0.0132	0.0202	0.031	0.022	0.019	0.0212	0.0176	0.0182	0.0222	0.0172	0.021	0.0234	0.0372	0.0574	0.0806	0.144	0.181	0.1576	0.0538	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meandrina	SHELL	0.001	0.0028	0.0042	0.0044	0.006	0.0094	0.013	0.0136	0.0208	0.0246	0.0248	0.0184	0.0232	0.0136	0.0112	0.0142	0.0182	0.0176	0.038	0.0558	0.082	0.113	0.1328	0.151	0.0932	0.0458	0.028	0.0132	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merulina ampliata 90766-1	SHELL	0.0006	0.0016	0.0016	0.0098	0.0102	0.0076	0.0074	0.0078	0.0088	0.0106	0.013	0.0132	0.015	0.0202	0.029	0.0364	0.0496	0.0476	0.0638	0.0672	0.0808	0.0844	0.1038	0.109	0.0796	0.057	0.0336	0.0216	0.0082	0.0008	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merulina ampliata 90766-2	SHELL	0.0002	0.0012	0.003	0.006	0.0088	0.0072	0.0098	0.0126	0.0138	0.0196	0.0214	0.03	0.0294	0.0342	0.034	0.039	0.0424	0.056	0.0538	0.0606	0.0672	0.0706	0.057	0.0496	0.0494	0.0432	0.0456	0.0314	0.029	0.017	0.0188	0.0116	0.0102	0.007	0.0048	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merulina ampliata 90766-3	SHELL	0.0002	0.0012	0.0012	0.0044	0.0054	0.0054	0.011	0.0068	0.011	0.0134	0.0186	0.0184	0.0196	0.0182	0.0194	0.0324	0.0454	0.0492	0.0714	0.1008	0.0972	0.1044	0.085	0.0726	0.0582	0.0402	0.0318	0.0184	0.0124	0.0082	0.0094	0.0046	0.0028	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merulina scabricula 90768-1	SHELL	0.0006	0.003	0.0084	0.013	0.0234	0.0192	0.0184	0.0178	0.0226	0.0248	0.0268	0.0344	0.0338	0.0322	0.0336	0.0348	0.0402	0.0408	0.033	0.0286	0.0278	0.0346	0.0362	0.042	0.05	0.057	0.0418	0.0348	0.0342	0.0284	0.024	0.0246	0.0192	0.019	0.017	0.0098	0.0066	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0
Merulina scabricula 90768-2	SHELL	0.0004	0.0012	0.0038	0.0064	0.0092	0.0136	0.0146	0.0196	0.016	0.0176	0.0178	0.0224	0.03	0.0296	0.0408	0.0458	0.0562	0.0594	0.061	0.055	0.0558	0.0514	0.0454	0.0452	0.0378	0.026	0.0322	0.03	0.0302	0.0326	0.024	0.0216	0.0156	0.0158	0.0124	0.003	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea annularis 1150979	SHELL	0.0012	0.0018	0.005	0.0062	0.0068	0.0086	0.0094	0.014	0.0166	0.021	0.026	0.0236	0.0342	0.0394	0.044	0.0418	0.0398	0.044	0.0416	0.054	0.0548	0.0522	0.0578	0.045	0.0496	0.0504	0.0434	0.035	0.0338	0.0484	0.0502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea annularis 36645	SHELL	0.0006	0.002	0.0038	0.0092	0.0066	0.0078	0.009	0.0156	0.0202	0.0216	0.024	0.0262	0.0284	0.0396	0.042	0.032	0.0358	0.0306	0.0326	0.0356	0.0462	0.0504	0.0594	0.0732	0.0728	0.082	0.1048	0.0756	0.0124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea cavernosa 74183	SHELL	0.0008	0.0008	0.002	0.0036	0.0068	0.0082	0.012	0.0124	0.0164	0.0134	0.0166	0.0212	0.016	0.0252	0.025	0.0368	0.0478	0.0488	0.094	0.0808	0.069	0.0864	0.0648	0.0498	0.0524	0.0336	0.0346	0.0362	0.0384	0.0294	0.0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea cavernosa 74190	SHELL	0.0006	0.0012	0.0032	0.0048	0.0082	0.0084	0.0132	0.0182	0.0172	0.0176	0.0202	0.0192	0.022	0.0274	0.0308	0.031	0.0364	0.0542	0.068	0.0776	0.0546	0.0532	0.0538	0.0638	0.0678	0.0602	0.047	0.0424	0.0378	0.0386	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea curta 1153616	SHELL	0.0004	0.0016	0.0028	0.0042	0.0032	0.0076	0.0058	0.0088	0.0126	0.0102	0.0124	0.014	0.013	0.02	0.016	0.0224	0.0192	0.0244	0.051	0.1246	0.1464	0.1524	0.1524	0.0896	0.034	0.0204	0.0148	0.0086	0.005	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea curta 45700	SHELL	0.0006	0.0026	0.0034	0.005	0.008	0.0088	0.0136	0.0164	0.017	0.0184	0.0182	0.022	0.0226	0.0242	0.0268	0.027	0.0326	0.0602	0.051	0.0546	0.0558	0.0596	0.0646	0.098	0.0856	0.065	0.0624	0.053	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea curta 89988	SHELL	0.0002	0.0034	0.0036	0.0042	0.008	0.0088	0.0132	0.011	0.0132	0.0194	0.022	0.0258	0.0272	0.0338	0.0332	0.038	0.042	0.046	0.0388	0.0524	0.0776	0.09	0.0654	0.0452	0.04	0.053	0.0416	0.0406	0.046	0.0406	0.0158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea valenciennesi 1153624	SHELL	0	0.0018	0.0052	0.006	0.0078	0.0142	0.0146	0.0128	0.0222	0.024	0.0292	0.0248	0.0344	0.0398	0.037	0.041	0.0358	0.0418	0.0514	0.0474	0.0382	0.0474	0.0462	0.0366	0.0408	0.0454	0.0446	0.0508	0.0476	0.0592	0.0456	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montastraea valenciennesi 90671	SHELL	0.0002	0.0016	0.0042	0.0032	0.0038	0.0048	0.0068	0.0092	0.0182	0.0176	0.0208	0.0178	0.024	0.027	0.025	0.0292	0.0244	0.0334	0.0464	0.058	0.0716	0.1116	0.1166	0.1308	0.1104	0.0536	0.0272	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussa angulosa 36786	SHELL	0.0012	0.0078	0.018	0.0122	0.0098	0.0096	0.0114	0.01	0.0126	0.0128	0.0154	0.0188	0.024	0.027	0.028	0.0286	0.0372	0.0382	0.0474	0.0498	0.0504	0.0562	0.059	0.0706	0.0852	0.0928	0.0746	0.0592	0.028	0.004	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussa angulosa 7277	SHELL	0.0032	0.016	0.0292	0.0172	0.0142	0.019	0.0168	0.0176	0.0188	0.0188	0.0184	0.019	0.0214	0.0206	0.022	0.0264	0.0282	0.0314	0.041	0.035	0.0364	0.037	0.047	0.0474	0.0636	0.0626	0.0466	0.0512	0.0412	0.0372	0.042	0.0472	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussa angulosa 7286	SHELL	0.0012	0.0082	0.011	0.0212	0.033	0.0396	0.0184	0.0224	0.0256	0.0202	0.0172	0.0174	0.0236	0.0204	0.0184	0.0286	0.0316	0.0224	0.0328	0.0352	0.0304	0.0396	0.044	0.0366	0.0386	0.0378	0.0376	0.0402	0.0642	0.0644	0.0556	0.036	0.022	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussa_angulosa_USNM_7297	SHELL	0.0024	0.0042	0.0128	0.0192	0.0156	0.0108	0.013	0.015	0.0156	0.0196	0.022	0.0216	0.0228	0.0208	0.0276	0.0224	0.025	0.0302	0.034	0.0414	0.0548	0.0706	0.0628	0.0596	0.062	0.08	0.083	0.0738	0.0502	0.0072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussismilia braziliensis 5379	SHELL	0.0008	0.0014	0.004	0.0062	0.006	0.009	0.0086	0.0138	0.0146	0.0174	0.0194	0.0228	0.022	0.0236	0.0266	0.0276	0.0296	0.0296	0.0396	0.0566	0.0624	0.1044	0.146	0.073	0.0852	0.072	0.0544	0.0232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussismilia hartti 10895	SHELL	0.001	0.003	0.0042	0.0072	0.0062	0.0056	0.0126	0.0146	0.0114	0.0154	0.0194	0.0188	0.0244	0.0266	0.0254	0.0318	0.0308	0.0342	0.0382	0.0496	0.0706	0.0906	0.1034	0.1404	0.087	0.044	0.037	0.0322	0.0136	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussismilia hartti 95414	SHELL	0.0002	0.0026	0.006	0.0072	0.0112	0.0116	0.009	0.0114	0.0098	0.0118	0.0138	0.017	0.0192	0.032	0.0346	0.0398	0.0428	0.0502	0.0528	0.0548	0.054	0.062	0.0704	0.0732	0.0828	0.0894	0.0862	0.0442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussismilia hispida 85176	SHELL	0.0004	0.0012	0.0022	0.003	0.0048	0.0064	0.0068	0.0106	0.0136	0.011	0.0158	0.0168	0.0162	0.0158	0.0198	0.0206	0.0284	0.0628	0.1028	0.1072	0.0924	0.0778	0.0846	0.0794	0.0624	0.067	0.0568	0.01	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussismilia hispida 85177	SHELL	0	0.0022	0.0044	0.0044	0.0078	0.0104	0.0132	0.0158	0.016	0.0168	0.0182	0.0164	0.0228	0.026	0.0262	0.0286	0.0376	0.0398	0.0392	0.0498	0.0572	0.0718	0.0854	0.1144	0.1114	0.0924	0.0516	0.0188	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussismilia sp 1164621	SHELL	0.0006	0.0008	0.0028	0.0038	0.0058	0.005	0.008	0.0086	0.009	0.0118	0.0158	0.0168	0.0168	0.019	0.0208	0.0218	0.0216	0.027	0.0482	0.0872	0.1306	0.1684	0.1324	0.1122	0.0642	0.0398	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mussismilia sp 5351	SHELL	0.0006	0.0016	0.002	0.0046	0.0062	0.0076	0.007	0.0112	0.0148	0.0172	0.0214	0.0234	0.0314	0.0292	0.0262	0.0278	0.0294	0.026	0.032	0.0412	0.0616	0.094	0.1338	0.133	0.1168	0.073	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycedium elephantotus 93805-1	SHELL	0.0008	0.002	0.0024	0.0046	0.0046	0.0066	0.0092	0.0096	0.0096	0.0138	0.0134	0.0342	0.0398	0.0378	0.037	0.0438	0.046	0.0626	0.063	0.0574	0.0674	0.0634	0.0568	0.0556	0.0522	0.0456	0.031	0.0232	0.0236	0.0222	0.0214	0.0194	0.0106	0.0072	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycedium elephantotus 93805-2	SHELL	0.0012	0.002	0.0044	0.0072	0.0102	0.007	0.0082	0.009	0.011	0.0146	0.0206	0.0226	0.026	0.0372	0.0388	0.0432	0.0466	0.054	0.0524	0.0544	0.06	0.0658	0.0794	0.0626	0.062	0.0486	0.035	0.0272	0.021	0.0166	0.0176	0.013	0.0102	0.0076	0.002	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycedium elephantotus no_id	SHELL	0.0004	0.0028	0.003	0.0054	0.0044	0.0066	0.0086	0.0122	0.0136	0.019	0.019	0.0294	0.0458	0.0434	0.0402	0.0432	0.0472	0.0532	0.0474	0.0494	0.046	0.0448	0.0466	0.0522	0.0636	0.0598	0.0514	0.0428	0.037	0.0186	0.013	0.0112	0.0082	0.0036	0.0058	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia aliciae 85182	SHELL	0.0002	0.0012	0.0018	0.0034	0.0038	0.0064	0.0134	0.0158	0.0192	0.0206	0.023	0.0376	0.0352	0.0358	0.0332	0.038	0.0386	0.0388	0.0406	0.051	0.047	0.0534	0.0546	0.0568	0.0692	0.0624	0.0748	0.0618	0.0422	0.0162	0.0034	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia aliciae 95476	SHELL	0.0004	0.0014	0.0052	0.0064	0.0076	0.0138	0.0142	0.0152	0.0136	0.0148	0.0172	0.0176	0.0248	0.0284	0.0294	0.0324	0.0438	0.0542	0.0632	0.0576	0.0682	0.0664	0.0676	0.0726	0.0506	0.0496	0.0388	0.0366	0.0276	0.0276	0.0186	0.008	0.0052	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia danaana 85166	SHELL	0.0002	0.0014	0.0032	0.0034	0.0038	0.005	0.0086	0.0076	0.0088	0.0082	0.0112	0.0124	0.015	0.0146	0.0188	0.0176	0.0166	0.0218	0.0714	0.136	0.1352	0.1574	0.1552	0.0938	0.051	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia danaana 95480	SHELL	0.0006	0.0026	0.0026	0.0052	0.005	0.0058	0.0078	0.009	0.0122	0.013	0.017	0.0144	0.0154	0.0178	0.0204	0.0196	0.027	0.0536	0.0598	0.0762	0.1006	0.1162	0.1312	0.1192	0.0746	0.059	0.0126	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia lamarckiana 74341	SHELL	0.001	0.0016	0.004	0.007	0.0072	0.0106	0.013	0.0114	0.0166	0.0178	0.0148	0.0138	0.0128	0.0184	0.0174	0.0194	0.0202	0.0248	0.0324	0.0806	0.126	0.134	0.1114	0.1034	0.0754	0.0536	0.043	0.0082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia_815	SHELL	0.0008	0.002	0.003	0.0056	0.0052	0.0056	0.007	0.012	0.012	0.015	0.0152	0.0188	0.0162	0.0212	0.0294	0.0472	0.0476	0.0486	0.0602	0.0652	0.0794	0.0826	0.0866	0.0812	0.077	0.0572	0.041	0.0322	0.0186	0.005	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia_818	SHELL	0.0016	0.0008	0.003	0.0026	0.0044	0.006	0.0092	0.01	0.011	0.0132	0.014	0.0194	0.0156	0.0124	0.0184	0.0176	0.0462	0.0764	0.0912	0.0938	0.0972	0.083	0.0842	0.0698	0.0576	0.0486	0.0432	0.0226	0.0202	0.0066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycetophyllia_859	SHELL	0.0006	0.0016	0.0032	0.0048	0.0062	0.0074	0.008	0.0106	0.0096	0.0096	0.0118	0.0178	0.0286	0.0356	0.0374	0.0426	0.0586	0.0584	0.0626	0.0714	0.0778	0.0734	0.0586	0.0586	0.0488	0.0456	0.041	0.0332	0.0276	0.022	0.0176	0.0076	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M_annularis_2	SHELL	0.0006	0.0036	0.0054	0.0092	0.0082	0.0108	0.0126	0.0176	0.027	0.0402	0.0494	0.0474	0.0384	0.03	0.0262	0.028	0.0288	0.0312	0.0302	0.0288	0.0386	0.0398	0.0474	0.0416	0.0494	0.0434	0.042	0.0366	0.0336	0.0322	0.027	0.0308	0.0352	0.0286	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M_annularis_Panama_1987	SHELL	0.0012	0.0012	0.0028	0.0054	0.0078	0.009	0.0132	0.013	0.0166	0.0168	0.0164	0.0158	0.0424	0.0812	0.0796	0.065	0.0408	0.0332	0.041	0.0466	0.0324	0.0288	0.0322	0.0338	0.0312	0.0306	0.0336	0.036	0.0344	0.0362	0.033	0.0386	0.0262	0.0238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oculina diffusa 36555	SHELL	0.0004	0.0012	0.0036	0.0096	0.0104	0.0176	0.0246	0.0232	0.0226	0.0272	0.0322	0.0304	0.0328	0.037	0.0384	0.0394	0.0372	0.0314	0.034	0.0334	0.036	0.0342	0.0334	0.0382	0.0418	0.0456	0.053	0.0526	0.0388	0.0388	0.033	0.031	0.0158	0.0122	0.0058	0.0026	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oculina diffusa 45310	SHELL	0.0018	0.0028	0.0062	0.0166	0.0108	0.0074	0.0088	0.0106	0.0124	0.0192	0.0212	0.0274	0.0344	0.0444	0.0462	0.0438	0.042	0.0486	0.0526	0.0424	0.0498	0.0382	0.0404	0.0472	0.0522	0.05	0.039	0.0478	0.034	0.029	0.0162	0.0126	0.0132	0.0186	0.0098	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oculina_diffusa_1127	SHELL	0.0028	0.0068	0.0142	0.0128	0.017	0.014	0.0114	0.0132	0.0216	0.023	0.0242	0.0268	0.0192	0.0192	0.0266	0.03	0.0294	0.0316	0.0444	0.0562	0.0624	0.0568	0.0566	0.0536	0.0454	0.0454	0.0478	0.0444	0.0392	0.0342	0.024	0.0212	0.0196	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oculina_val_1128	SHELL	0.0018	0.0126	0.0124	0.0102	0.009	0.0118	0.012	0.0134	0.0112	0.0156	0.0184	0.0278	0.0242	0.032	0.0376	0.0436	0.0478	0.0492	0.0618	0.0608	0.0682	0.0512	0.0444	0.0426	0.0294	0.03	0.028	0.0246	0.0324	0.0228	0.0192	0.0168	0.0176	0.0198	0.0184	0.0134	0.0078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oulastrea crispata 90691-1	SHELL	0.0004	0.0028	0.0048	0.0062	0.0076	0.0082	0.0122	0.0142	0.0138	0.0176	0.022	0.0272	0.0406	0.0442	0.0462	0.0418	0.0502	0.061	0.0608	0.0942	0.0536	0.0506	0.0516	0.025	0.0184	0.0202	0.0186	0.0168	0.0186	0.0202	0.0154	0.0162	0.0174	0.0178	0.0176	0.0176	0.0168	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0
Oulastrea crispata 90691-2	SHELL	0.0004	0.0022	0.0038	0.0072	0.0098	0.0152	0.0152	0.012	0.0148	0.0198	0.023	0.0192	0.0234	0.026	0.0256	0.0424	0.0378	0.0544	0.0628	0.0474	0.0634	0.0516	0.0488	0.0504	0.0588	0.0712	0.066	0.045	0.0326	0.0274	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oulastrea crispata 90691-3	SHELL	0.0004	0.0022	0.0036	0.0044	0.0072	0.008	0.0108	0.015	0.0144	0.0178	0.024	0.0166	0.0198	0.0312	0.0228	0.0234	0.0284	0.0404	0.0346	0.0418	0.0448	0.0542	0.1136	0.1964	0.177	0.047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oulophyllia crispa 83123	SHELL	0	0.0026	0.0024	0.0022	0.0048	0.0048	0.0072	0.0082	0.0114	0.0108	0.0178	0.016	0.0216	0.0196	0.0212	0.0262	0.0262	0.0388	0.0422	0.054	0.087	0.145	0.1984	0.17	0.0608	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxypora lacera 83473	SHELL	0.0016	0.0044	0.0066	0.0094	0.0134	0.0214	0.0242	0.0248	0.029	0.0318	0.026	0.034	0.0276	0.0288	0.0368	0.0334	0.0378	0.039	0.0356	0.0336	0.0372	0.0432	0.0378	0.0388	0.0318	0.0366	0.0388	0.0352	0.029	0.0264	0.0268	0.0242	0.0206	0.0204	0.0176	0.016	0.012	0.007	0.001	0	0	0	0	0	0	0	0	0	0	0	0
Oxypora lacera 83474	SHELL	0.0004	0.0022	0.0042	0.0036	0.005	0.0046	0.0036	0.0046	0.006	0.0062	0.0076	0.0296	0.0428	0.0498	0.0596	0.0672	0.0764	0.0772	0.0762	0.0648	0.043	0.0388	0.033	0.0362	0.0322	0.0324	0.0276	0.032	0.0292	0.0192	0.0142	0.0146	0.013	0.0158	0.0106	0.009	0.0048	0.0026	0.0002	0	0	0	0	0	0	0	0	0	0	0	0
Pachyseris speciosa 90646-1	SHELL	0.0008	0.0016	0.0062	0.0052	0.01	0.0136	0.014	0.0208	0.0214	0.0264	0.0246	0.028	0.0308	0.037	0.0328	0.0374	0.036	0.0462	0.05	0.0496	0.0556	0.0448	0.045	0.045	0.0382	0.0436	0.0386	0.039	0.0334	0.034	0.0224	0.025	0.025	0.0136	0.0032	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pachyseris speciosa 90646-2	SHELL	0.0002	0.0022	0.0014	0.0006	0.0088	0.0122	0.0116	0.014	0.017	0.02	0.026	0.021	0.0342	0.0408	0.0434	0.0558	0.0494	0.0546	0.0618	0.0474	0.0408	0.0534	0.046	0.0474	0.0546	0.0454	0.0404	0.0282	0.0206	0.0168	0.0118	0.014	0.0162	0.0126	0.01	0.008	0.0068	0.0042	0.0004	0	0	0	0	0	0	0	0	0	0	0	0
Pavona cactus 44330	SHELL	0.0004	0.0046	0.0094	0.0134	0.0184	0.017	0.019	0.019	0.0192	0.019	0.02	0.0236	0.025	0.0358	0.0296	0.0318	0.032	0.0362	0.0402	0.0428	0.0346	0.0386	0.035	0.0462	0.0606	0.0608	0.063	0.0602	0.0652	0.0516	0.0264	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavona cactus 90784	SHELL	0.0002	0.002	0.0054	0.01	0.0092	0.0174	0.016	0.0224	0.0236	0.0204	0.0208	0.0252	0.0272	0.0266	0.031	0.0332	0.037	0.0434	0.042	0.0538	0.0512	0.0492	0.0548	0.0522	0.0604	0.057	0.0544	0.0438	0.0306	0.0214	0.0144	0.012	0.0066	0.0054	0.0044	0.0044	0.0048	0.0048	0.001	0.0004	0	0	0	0	0	0	0	0	0	0	0
Pectinia alcicornis 47131	SHELL	0.0006	0.0016	0.0018	0.004	0.0056	0.005	0.0076	0.0068	0.0098	0.0156	0.0176	0.0226	0.0268	0.0356	0.0398	0.0506	0.0472	0.0566	0.0654	0.0652	0.0684	0.0742	0.0716	0.0672	0.0608	0.0464	0.0334	0.029	0.023	0.0116	0.0064	0.0036	0.0024	0.0016	0.002	0.0018	0.0016	0.003	0.002	0.0016	0.0008	0.0008	0.0008	0	0	0	0	0	0	0	0
Pectinia alcicornis 93812	SHELL	0.0004	0.0016	0.002	0.0024	0.0036	0.0102	0.0206	0.0304	0.0276	0.0304	0.0236	0.0316	0.0278	0.0374	0.04	0.047	0.0534	0.0462	0.0512	0.0496	0.0532	0.053	0.0462	0.0444	0.0378	0.0306	0.0286	0.0222	0.0192	0.0176	0.017	0.0128	0.0088	0.0064	0.0068	0.0044	0.0052	0.0052	0.0058	0.0078	0.0102	0.0056	0.0056	0.0024	0.0014	0.0022	0.0016	0.0004	0.0006	0	0
Pectinia lactuca 92383	SHELL	0.001	0.0042	0.0078	0.0086	0.0132	0.015	0.0252	0.0206	0.0192	0.021	0.0162	0.0212	0.0266	0.0288	0.0302	0.0436	0.0494	0.0494	0.0412	0.0418	0.0456	0.0396	0.043	0.0438	0.0418	0.0486	0.0512	0.051	0.039	0.0296	0.0324	0.0198	0.0098	0.0074	0.007	0.0048	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pectinia paeonia 90812	SHELL	0.0032	0.0068	0.0062	0.004	0.0082	0.0096	0.0086	0.01	0.0188	0.0204	0.0186	0.0166	0.0224	0.0256	0.037	0.0414	0.0608	0.0656	0.0618	0.0548	0.047	0.0416	0.0456	0.0498	0.0562	0.0582	0.0476	0.041	0.0414	0.0352	0.022	0.011	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Physogyra lichtensteini 93832	SHELL	0.0006	0.0026	0.0032	0.004	0.007	0.0078	0.0114	0.0116	0.0128	0.0152	0.0168	0.0216	0.0216	0.0192	0.023	0.0282	0.0332	0.035	0.029	0.0262	0.054	0.1458	0.1588	0.157	0.0998	0.039	0.0126	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Platygyra daedalea 1146788	SHELL	0.001	0.0022	0.0032	0.0038	0.0068	0.0076	0.0104	0.0138	0.0128	0.0122	0.0144	0.0206	0.0276	0.028	0.0316	0.0334	0.042	0.0498	0.0616	0.0732	0.0574	0.0646	0.064	0.0706	0.0788	0.085	0.0722	0.0462	0.0052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
